Timestamp,Station_Name,Humidity,Temperature,Precipitation
1551860037.0,Asport CAPRED,70.0,10.1,0.0
1551860945.0,Asport CAPRED,73.0,10.5,0.0
1551861854.0,Asport CAPRED,75.0,11.0,0.0
1551862764.0,Asport CAPRED,77.0,11.4,0.0
1551863673.0,Asport CAPRED,78.0,11.6,0.0
1551864582.0,Asport CAPRED,82.0,12.5,0.0
1551865492.0,Asport CAPRED,83.0,12.6,0.0
1551866401.0,Asport CAPRED,83.0,12.7,0.0
1551867310.0,Asport CAPRED,82.0,13.0,0.0
1551868218.0,Asport CAPRED,82.0,13.0,0.0
1551869127.0,Asport CAPRED,82.0,13.0,0.0
1551870034.0,Asport CAPRED,82.0,13.3,0.0
1551870943.0,Asport CAPRED,81.0,13.6,0.0
1551872759.0,Asport CAPRED,81.0,13.8,0.0
1551873667.0,Asport CAPRED,81.0,13.7,0.0
1551875484.0,Asport CAPRED,81.0,13.8,0.0
1551876392.0,Asport CAPRED,81.0,13.9,0.0
1551877300.0,Asport CAPRED,81.0,13.9,0.0
1551878208.0,Asport CAPRED,81.0,13.8,0.0
1551879116.0,Asport CAPRED,82.0,13.7,0.0
1551880024.0,Asport CAPRED,81.0,13.8,0.0
1551880932.0,Asport CAPRED,81.0,13.9,0.0
1551881839.0,Asport CAPRED,80.0,14.2,0.0
1551882747.0,Asport CAPRED,81.0,13.9,0.0
1551883654.0,Asport CAPRED,81.0,13.9,0.0
1551885470.0,Asport CAPRED,83.0,13.7,0.0
1551886376.0,Asport CAPRED,83.0,13.6,0.0
1551887285.0,Asport CAPRED,83.0,13.5,0.0
1551888193.0,Asport CAPRED,85.0,13.3,0.0
1551889101.0,Asport CAPRED,84.0,13.3,0.0
1551890009.0,Asport CAPRED,84.0,13.3,0.0
1551890917.0,Asport CAPRED,85.0,13.3,0.0
1551891826.0,Asport CAPRED,85.0,13.2,0.0
1551892735.0,Asport CAPRED,85.0,13.2,0.0
